model,learned,rounds,num_states,num_inputs,learn_inputs,learn_resets,test_inputs,test_resets,algorithm,seed
OpenSSH.dot,true,19,31,22,12811,2251,1405272,80106,LSharp_Nothing_SepSeq,-1891298163
OpenSSH.dot,true,19,31,22,12698,2250,11036465,604102,LSharp_Nothing_SepSeq,-500013891
OpenSSH.dot,true,20,31,22,12031,2183,119038,7427,LSharp_Nothing_SepSeq,-1087376263
OpenSSH.dot,true,19,31,22,16605,2444,1338302,77856,LSharp_Nothing_SepSeq,932833197
OpenSSH.dot,true,18,31,22,12759,2278,846540,49514,LSharp_Nothing_SepSeq,742539679
OpenSSH.dot,true,21,31,22,13483,2347,241746,14046,LSharp_Nothing_SepSeq,-295195197
OpenSSH.dot,true,20,31,22,13645,2388,1434463,82925,LSharp_Nothing_SepSeq,1044842909
OpenSSH.dot,true,19,31,22,13614,2353,1169240,64577,LSharp_Nothing_SepSeq,520239041
OpenSSH.dot,true,19,31,22,12895,2253,6776987,378396,LSharp_Nothing_SepSeq,1616209355
OpenSSH.dot,true,17,31,22,13458,2252,405228,23795,LSharp_Nothing_SepSeq,1285505923
OpenSSH.dot,true,18,31,22,12222,2196,2976807,170133,LSharp_Nothing_SepSeq,-1605792372
OpenSSH.dot,true,19,31,22,13025,2220,529438,31671,LSharp_Nothing_SepSeq,-463938124
OpenSSH.dot,true,20,31,22,14420,2459,802504,45885,LSharp_Nothing_SepSeq,-1140506635
OpenSSH.dot,true,22,31,22,12804,2241,1417381,81424,LSharp_Nothing_SepSeq,2064079240
OpenSSH.dot,true,20,31,22,12607,2193,633484,37582,LSharp_Nothing_SepSeq,-1832945656
OpenSSH.dot,true,19,31,22,12952,2249,3378701,190619,LSharp_Nothing_SepSeq,569773426
OpenSSH.dot,true,20,31,22,13242,2370,1326261,75965,LSharp_Nothing_SepSeq,1815677449
OpenSSH.dot,true,22,31,22,12895,2299,713943,40977,LSharp_Nothing_SepSeq,1991194147
OpenSSH.dot,true,20,31,22,12504,2237,77087,4898,LSharp_Nothing_SepSeq,933466762
OpenSSH.dot,true,19,31,22,12551,2230,2736656,155404,LSharp_Nothing_SepSeq,-690835205
OpenSSH.dot,true,20,31,22,13785,2403,392043,23544,LSharp_Nothing_SepSeq,-1267070438
OpenSSH.dot,true,19,31,22,12439,2205,1221133,71171,LSharp_Nothing_SepSeq,-933836274
OpenSSH.dot,true,22,31,22,12759,2274,640872,35196,LSharp_Nothing_SepSeq,360800714
OpenSSH.dot,true,19,31,22,14542,2420,3656818,204685,LSharp_Nothing_SepSeq,1722701082
OpenSSH.dot,true,19,31,22,12829,2263,2624334,148878,LSharp_Nothing_SepSeq,-1840588
OpenSSH.dot,true,19,31,22,16025,2253,1029061,59759,LSharp_Nothing_SepSeq,1168723857
OpenSSH.dot,true,20,31,22,14154,2442,3314838,187063,LSharp_Nothing_SepSeq,1098311320
OpenSSH.dot,true,19,31,22,12888,2211,1355209,78416,LSharp_Nothing_SepSeq,-1787962562
OpenSSH.dot,true,19,31,22,13247,2376,118916,7329,LSharp_Nothing_SepSeq,-669393439
OpenSSH.dot,true,20,31,22,12467,2242,462007,27673,LSharp_Nothing_SepSeq,-60668822
OpenSSH.dot,true,17,31,22,15040,2213,1501014,87099,LSharp_Nothing_SepSeq,23482601
OpenSSH.dot,true,20,31,22,13295,2325,53056,3363,LSharp_Nothing_SepSeq,1796119788
OpenSSH.dot,true,21,31,22,12871,2272,501708,28974,LSharp_Nothing_SepSeq,330249104
OpenSSH.dot,true,19,31,22,12466,2203,547051,32347,LSharp_Nothing_SepSeq,-1256952744
model4.dot,true,14,34,14,26187,2969,12132,581,LSharp_Nothing_SepSeq,-1978327076
model4.dot,true,25,34,14,26102,3055,25089,1233,LSharp_Nothing_SepSeq,1251864350
model4.dot,true,20,34,14,22238,2606,23204,1109,LSharp_Nothing_SepSeq,-957602339
model4.dot,true,25,34,14,22994,2562,23794,1204,LSharp_Nothing_SepSeq,-1797795379
model4.dot,true,25,34,14,27350,2969,31446,1433,LSharp_Nothing_SepSeq,-918707244
model4.dot,true,21,34,14,23356,2806,21652,1105,LSharp_Nothing_SepSeq,-216364491
model4.dot,true,26,34,14,26397,3114,26023,1282,LSharp_Nothing_SepSeq,-1696899575
model4.dot,true,24,34,14,25135,2803,17329,941,LSharp_Nothing_SepSeq,-858506559
model4.dot,true,20,34,14,23522,2991,32142,1441,LSharp_Nothing_SepSeq,-296656205
model4.dot,true,20,34,14,24228,2979,18211,887,LSharp_Nothing_SepSeq,-174612382
model4.dot,true,20,34,14,24650,2929,43442,2071,LSharp_Nothing_SepSeq,-1564199316
model4.dot,true,22,34,14,25861,2997,14435,735,LSharp_Nothing_SepSeq,-2081599271
model4.dot,true,23,34,14,26846,3081,18188,846,LSharp_Nothing_SepSeq,-1515164464
model4.dot,true,18,34,14,22329,2789,21000,996,LSharp_Nothing_SepSeq,-1255559107
model4.dot,true,18,34,14,25689,3001,24234,1194,LSharp_Nothing_SepSeq,-2005914083
model4.dot,true,23,34,14,28344,3168,21532,1056,LSharp_Nothing_SepSeq,577613539
model4.dot,true,20,34,14,24142,3041,21827,1103,LSharp_Nothing_SepSeq,-1134015185
model4.dot,true,23,34,14,24909,2950,33552,1583,LSharp_Nothing_SepSeq,-1068677964
model4.dot,true,22,34,14,24907,3031,28922,1458,LSharp_Nothing_SepSeq,951514352
model4.dot,true,25,34,14,24963,2907,41295,2114,LSharp_Nothing_SepSeq,144106745
model4.dot,true,24,34,14,26033,2903,16315,795,LSharp_Nothing_SepSeq,1347375829
model4.dot,true,22,34,14,30068,3204,35813,1835,LSharp_Nothing_SepSeq,-1743270146
model4.dot,true,23,34,14,27155,3442,37299,1748,LSharp_Nothing_SepSeq,-1843498415
model4.dot,true,22,34,14,27844,2704,12242,638,LSharp_Nothing_SepSeq,-774305003
model4.dot,true,24,34,14,25342,2805,29787,1475,LSharp_Nothing_SepSeq,-1875107630
model4.dot,true,22,34,14,32731,2997,16274,823,LSharp_Nothing_SepSeq,-1135140528
model4.dot,true,22,34,14,25182,3009,35038,1651,LSharp_Nothing_SepSeq,1553970370
model4.dot,true,22,34,14,26590,2742,22798,1376,LSharp_Nothing_SepSeq,-1341868885
model4.dot,true,15,34,14,20935,2421,13438,548,LSharp_Nothing_SepSeq,-398901114
model4.dot,true,25,34,14,23993,3032,30935,1518,LSharp_Nothing_SepSeq,956988491
model4.dot,true,22,34,14,23182,2726,30707,1470,LSharp_Nothing_SepSeq,1222680225
model4.dot,true,18,34,14,28414,3080,22970,1059,LSharp_Nothing_SepSeq,562498746
model4.dot,true,24,34,14,26349,3107,28682,1387,LSharp_Nothing_SepSeq,1403576652
model4.dot,true,18,34,14,25043,2754,38831,1913,LSharp_Nothing_SepSeq,1000463508
model4.dot,true,23,34,14,26117,2923,38323,1822,LSharp_Nothing_SepSeq,2119835668
model4.dot,true,23,34,14,27062,2970,42029,1893,LSharp_Nothing_SepSeq,673943413
model4.dot,true,22,34,14,29208,2877,16983,953,LSharp_Nothing_SepSeq,-989987824
model4.dot,true,26,34,14,25058,3159,45850,2192,LSharp_Nothing_SepSeq,-1539212511
model4.dot,true,25,34,14,26273,2948,40743,1960,LSharp_Nothing_SepSeq,-555088906
model4.dot,true,22,34,14,22667,2780,37563,1712,LSharp_Nothing_SepSeq,1174256158
model4.dot,true,25,34,14,22576,2903,33288,1643,LSharp_Nothing_SepSeq,-529260531
model4.dot,true,20,34,14,26922,2755,22785,1116,LSharp_Nothing_SepSeq,-1037477327
model4.dot,true,17,34,14,26174,3252,19555,895,LSharp_Nothing_SepSeq,1156991133
model4.dot,true,24,34,14,26830,3251,20285,981,LSharp_Nothing_SepSeq,204316300
model4.dot,true,25,34,14,26173,3098,28156,1321,LSharp_Nothing_SepSeq,1548038307
model4.dot,true,24,34,14,24452,2726,28387,1435,LSharp_Nothing_SepSeq,-1480788637
model4.dot,true,18,34,14,28543,2724,20210,977,LSharp_Nothing_SepSeq,-140192302
model4.dot,true,23,34,14,24740,2777,27028,1371,LSharp_Nothing_SepSeq,-216918356
model4.dot,true,21,34,14,26949,2883,32226,1491,LSharp_Nothing_SepSeq,-1181321556
model4.dot,true,25,34,14,27526,3391,55245,2552,LSharp_Nothing_SepSeq,-1032444855
model4.dot,true,21,34,14,23076,2834,30590,1477,LSharp_Nothing_SepSeq,-144914972
model4.dot,true,21,34,14,26511,3086,26208,1317,LSharp_Nothing_SepSeq,61034856
model4.dot,true,21,34,14,24771,2827,29203,1323,LSharp_Nothing_SepSeq,-1403962283
model4.dot,true,20,34,14,28494,2906,12842,588,LSharp_Nothing_SepSeq,-1536302094
model4.dot,true,24,34,14,25791,3006,33044,1710,LSharp_Nothing_SepSeq,1978349443
model4.dot,true,19,34,14,26813,2831,22646,1240,LSharp_Nothing_SepSeq,-557963468
model4.dot,true,23,34,14,28764,2946,36762,1724,LSharp_Nothing_SepSeq,-2037671289
model4.dot,true,17,34,14,28853,2861,13276,718,LSharp_Nothing_SepSeq,8396595
model4.dot,true,20,34,14,31615,3207,37522,1866,LSharp_Nothing_SepSeq,-1195265858
model4.dot,true,20,34,14,25885,2748,25855,1234,LSharp_Nothing_SepSeq,-663198489
model4.dot,true,23,34,14,23656,2900,70578,3250,LSharp_Nothing_SepSeq,98650497
model4.dot,true,23,34,14,26632,2999,9990,499,LSharp_Nothing_SepSeq,1694759084
model4.dot,true,21,34,14,29601,2784,28588,1348,LSharp_Nothing_SepSeq,-772744473
model4.dot,true,24,34,14,34323,3082,53208,2421,LSharp_Nothing_SepSeq,361677391
model4.dot,true,20,34,14,27364,2817,57340,2522,LSharp_Nothing_SepSeq,68127171
model4.dot,true,22,34,14,27868,2841,36724,1797,LSharp_Nothing_SepSeq,-1993689229
model4.dot,true,23,34,14,31553,3331,26414,1322,LSharp_Nothing_SepSeq,856577623
model4.dot,true,23,34,14,22942,2745,26602,1315,LSharp_Nothing_SepSeq,573492052
model4.dot,true,19,34,14,22964,2732,30357,1490,LSharp_Nothing_SepSeq,-488083532
model4.dot,true,24,34,14,26516,3129,43353,2081,LSharp_Nothing_SepSeq,1048603976
model4.dot,true,27,34,14,33209,2910,95680,4312,LSharp_Nothing_SepSeq,-1848187979
model4.dot,true,18,34,14,29895,3033,11781,547,LSharp_Nothing_SepSeq,-1422936825
model4.dot,true,25,34,14,29665,2982,61026,2771,LSharp_Nothing_SepSeq,-2002061230
model4.dot,true,16,34,14,33426,2789,34398,1535,LSharp_Nothing_SepSeq,2110895798
model4.dot,true,23,34,14,25225,3032,33957,1672,LSharp_Nothing_SepSeq,-505170920
model4.dot,true,20,34,14,28030,2782,24830,1200,LSharp_Nothing_SepSeq,709459355
model4.dot,true,22,34,14,25466,3122,50869,2335,LSharp_Nothing_SepSeq,26344139
model4.dot,true,19,34,14,29364,3091,18140,963,LSharp_Nothing_SepSeq,1052897731
model4.dot,true,24,34,14,29231,3205,18639,910,LSharp_Nothing_SepSeq,15120388
model4.dot,true,21,34,14,23766,2749,30420,1582,LSharp_Nothing_SepSeq,1082579205
model4.dot,true,18,34,14,34994,2867,26457,1230,LSharp_Nothing_SepSeq,-2096200409
model4.dot,true,21,34,14,28212,3064,10402,545,LSharp_Nothing_SepSeq,1717668785
model4.dot,true,12,34,14,23393,2821,12346,575,LSharp_Nothing_SepSeq,1706746275
model4.dot,true,23,34,14,24146,3154,25132,1284,LSharp_Nothing_SepSeq,1608213639
model4.dot,true,26,34,14,29829,3194,21016,1036,LSharp_Nothing_SepSeq,-51718397
model4.dot,true,22,34,14,26565,2926,24204,1253,LSharp_Nothing_SepSeq,-1363542675
model4.dot,true,23,34,14,24680,2883,33578,1541,LSharp_Nothing_SepSeq,-414732392
model4.dot,true,20,34,14,29178,3003,16782,768,LSharp_Nothing_SepSeq,-1460554683
model4.dot,true,25,34,14,24095,2956,39643,1913,LSharp_Nothing_SepSeq,-2078215951
model4.dot,true,22,34,14,26790,3098,45967,2086,LSharp_Nothing_SepSeq,-656829392
model4.dot,true,25,34,14,26737,2921,76601,3554,LSharp_Nothing_SepSeq,881613610
model4.dot,true,20,34,14,27167,3063,26362,1320,LSharp_Nothing_SepSeq,-1784483779
model4.dot,true,23,34,14,24105,2997,25731,1145,LSharp_Nothing_SepSeq,-1443613568
model4.dot,true,25,34,14,25328,3145,56841,2627,LSharp_Nothing_SepSeq,-1187788197
model4.dot,true,22,34,14,23939,2759,24936,1187,LSharp_Nothing_SepSeq,1926410595
model4.dot,true,24,34,14,32237,2699,16520,813,LSharp_Nothing_SepSeq,-768500835
model4.dot,true,22,34,14,27381,3027,32094,1500,LSharp_Nothing_SepSeq,518969616
model4.dot,true,25,34,14,26665,3159,38332,1860,LSharp_Nothing_SepSeq,756288890
model4.dot,true,18,34,14,23646,2915,11767,674,LSharp_Nothing_SepSeq,-1686274000
model4.dot,true,22,34,14,26987,2860,16985,771,LSharp_Nothing_SepSeq,224751532
model1.dot,true,13,35,15,10951,1633,10126,633,LSharp_Nothing_SepSeq,418534545
model1.dot,true,9,35,15,11390,1598,14244,881,LSharp_Nothing_SepSeq,-375231980
model1.dot,true,13,35,15,12748,1656,3959,320,LSharp_Nothing_SepSeq,1089836707
model1.dot,true,13,35,15,10884,1630,5016,350,LSharp_Nothing_SepSeq,337043378
model1.dot,true,14,35,15,11696,1641,10857,713,LSharp_Nothing_SepSeq,869562600
model1.dot,true,14,35,15,11744,1638,29621,1827,LSharp_Nothing_SepSeq,1625733324
model1.dot,true,14,35,15,12377,1662,3594,232,LSharp_Nothing_SepSeq,1898647139
model1.dot,true,13,35,15,10841,1583,14511,929,LSharp_Nothing_SepSeq,-613702450
model1.dot,true,12,35,15,11643,1622,8342,575,LSharp_Nothing_SepSeq,-1697825768
model1.dot,true,10,35,15,12025,1567,11406,703,LSharp_Nothing_SepSeq,1733909436
model1.dot,true,13,35,15,14697,1640,7347,523,LSharp_Nothing_SepSeq,75428536
model1.dot,true,10,35,15,11448,1476,11824,693,LSharp_Nothing_SepSeq,191795114
model1.dot,true,14,35,15,13447,1660,27616,1689,LSharp_Nothing_SepSeq,-1334671774
model1.dot,true,13,35,15,15184,1656,25143,1489,LSharp_Nothing_SepSeq,-945197753
model1.dot,true,14,35,15,12400,1657,9544,665,LSharp_Nothing_SepSeq,542637156
model1.dot,true,15,35,15,10987,1638,39677,2340,LSharp_Nothing_SepSeq,2136093241
model1.dot,true,13,35,15,13050,1647,16549,922,LSharp_Nothing_SepSeq,64916161
model1.dot,true,12,35,15,13452,1656,2935,170,LSharp_Nothing_SepSeq,1427328493
model1.dot,true,14,35,15,13633,1652,12465,760,LSharp_Nothing_SepSeq,-1553417389
model1.dot,true,14,35,15,12803,1642,13609,886,LSharp_Nothing_SepSeq,-714744066
model1.dot,true,13,35,15,13052,1601,11828,693,LSharp_Nothing_SepSeq,-1274444024
model1.dot,true,14,35,15,12478,1661,20851,1265,LSharp_Nothing_SepSeq,1643282197
model1.dot,true,12,35,15,11324,1615,4972,296,LSharp_Nothing_SepSeq,-103696288
model1.dot,true,15,35,15,13050,1637,7680,459,LSharp_Nothing_SepSeq,-873718741
model1.dot,true,15,35,15,10804,1643,14926,979,LSharp_Nothing_SepSeq,-448415337
model1.dot,true,14,35,15,10229,1622,20566,1279,LSharp_Nothing_SepSeq,-1282811666
model1.dot,true,14,35,15,12818,1646,9260,597,LSharp_Nothing_SepSeq,1580916274
model1.dot,true,14,35,15,13336,1664,14269,947,LSharp_Nothing_SepSeq,1335843074
model1.dot,true,13,35,15,12259,1643,6020,404,LSharp_Nothing_SepSeq,700529655
model1.dot,true,15,35,15,13399,1647,15081,974,LSharp_Nothing_SepSeq,472300297
model1.dot,true,14,35,15,13052,1654,5656,374,LSharp_Nothing_SepSeq,398526651
model1.dot,true,15,35,15,12762,1652,18574,1050,LSharp_Nothing_SepSeq,-1014752921
model1.dot,true,12,35,15,13125,1640,9850,710,LSharp_Nothing_SepSeq,-1423534607
model1.dot,true,13,35,15,14336,1668,11302,738,LSharp_Nothing_SepSeq,958164631
model1.dot,true,14,35,15,11655,1649,9839,660,LSharp_Nothing_SepSeq,-1378532047
model1.dot,true,15,35,15,11975,1651,24600,1761,LSharp_Nothing_SepSeq,-1752704110
model1.dot,true,11,35,15,11548,1473,17659,1094,LSharp_Nothing_SepSeq,-1100093999
model1.dot,true,14,35,15,15234,1661,6945,472,LSharp_Nothing_SepSeq,1010175470
model1.dot,true,14,35,15,11429,1620,9308,676,LSharp_Nothing_SepSeq,1977475810
model1.dot,true,14,35,15,11874,1636,12668,853,LSharp_Nothing_SepSeq,-228896171
model1.dot,true,14,35,15,13653,1657,16016,975,LSharp_Nothing_SepSeq,790554490
model1.dot,true,13,35,15,14284,1647,3076,206,LSharp_Nothing_SepSeq,678992462
model1.dot,true,15,35,15,12513,1648,6599,433,LSharp_Nothing_SepSeq,901061515
model1.dot,true,15,35,15,13147,1661,12584,795,LSharp_Nothing_SepSeq,104953705
model1.dot,true,13,35,15,12302,1647,11546,697,LSharp_Nothing_SepSeq,-1217378308
model1.dot,true,13,35,15,14048,1634,5914,382,LSharp_Nothing_SepSeq,924221747
model1.dot,true,10,35,15,11611,1642,825,51,LSharp_Nothing_SepSeq,-923801959
model1.dot,true,13,35,15,14681,1653,22721,1489,LSharp_Nothing_SepSeq,-1997837500
model1.dot,true,13,35,15,13813,1623,3476,175,LSharp_Nothing_SepSeq,186717742
model1.dot,true,14,35,15,15515,1650,28140,1675,LSharp_Nothing_SepSeq,1948221416
model1.dot,true,14,35,15,12297,1656,17034,1071,LSharp_Nothing_SepSeq,1553721469
model1.dot,true,13,35,15,12001,1655,11144,619,LSharp_Nothing_SepSeq,-301182478
model1.dot,true,13,35,15,11457,1627,8914,569,LSharp_Nothing_SepSeq,1447745810
model1.dot,true,13,35,15,15053,1658,5078,298,LSharp_Nothing_SepSeq,-829159518
model1.dot,true,13,35,15,14882,1642,24579,1460,LSharp_Nothing_SepSeq,2089822441
model1.dot,true,13,35,15,10777,1560,5043,352,LSharp_Nothing_SepSeq,505918384
model1.dot,true,15,35,15,11251,1640,8159,523,LSharp_Nothing_SepSeq,1130459351
model1.dot,true,14,35,15,14479,1648,11322,707,LSharp_Nothing_SepSeq,183898665
model1.dot,true,13,35,15,13619,1653,4302,293,LSharp_Nothing_SepSeq,-159664185
model1.dot,true,14,35,15,13469,1617,13757,843,LSharp_Nothing_SepSeq,706473850
model1.dot,true,13,35,15,14467,1630,3622,206,LSharp_Nothing_SepSeq,-242745102
model1.dot,true,10,35,15,15512,1526,9258,602,LSharp_Nothing_SepSeq,-1354727426
model1.dot,true,15,35,15,11341,1659,12338,719,LSharp_Nothing_SepSeq,333027663
model1.dot,true,14,35,15,10837,1630,4259,313,LSharp_Nothing_SepSeq,999925134
model1.dot,true,14,35,15,13308,1623,26055,1575,LSharp_Nothing_SepSeq,-802578615
model1.dot,true,14,35,15,12981,1641,23210,1439,LSharp_Nothing_SepSeq,-766002296
model1.dot,true,13,35,15,10958,1611,25187,1485,LSharp_Nothing_SepSeq,-1106426273
model1.dot,true,14,35,15,20865,1666,9304,583,LSharp_Nothing_SepSeq,-2111228386
model1.dot,true,13,35,15,12477,1631,5472,370,LSharp_Nothing_SepSeq,2138499933
model1.dot,true,12,35,15,11957,1586,36582,2198,LSharp_Nothing_SepSeq,-648050392
model1.dot,true,10,35,15,9337,1472,6729,447,LSharp_Nothing_SepSeq,-755670580
model1.dot,true,14,35,15,11055,1662,14384,852,LSharp_Nothing_SepSeq,1025487619
model1.dot,true,13,35,15,14054,1660,4182,255,LSharp_Nothing_SepSeq,2074215070
model1.dot,true,14,35,15,13624,1658,31511,1947,LSharp_Nothing_SepSeq,-255188103
model1.dot,true,14,35,15,10170,1612,19480,1227,LSharp_Nothing_SepSeq,-490304794
model1.dot,true,13,35,15,10325,1615,6214,451,LSharp_Nothing_SepSeq,829509790
model1.dot,true,12,35,15,11111,1520,12430,852,LSharp_Nothing_SepSeq,267634391
model1.dot,true,14,35,15,11821,1658,9848,629,LSharp_Nothing_SepSeq,-921960974
model1.dot,true,13,35,15,13769,1641,8424,491,LSharp_Nothing_SepSeq,-2129274969
model1.dot,true,14,35,15,11761,1655,7184,513,LSharp_Nothing_SepSeq,2023996880
model1.dot,true,13,35,15,15914,1653,8914,599,LSharp_Nothing_SepSeq,1794528148
model1.dot,true,13,35,15,12177,1606,6025,371,LSharp_Nothing_SepSeq,-1288762140
model1.dot,true,12,35,15,11942,1644,13235,785,LSharp_Nothing_SepSeq,2090911489
model1.dot,true,13,35,15,12837,1649,4997,349,LSharp_Nothing_SepSeq,407807187
model1.dot,true,14,35,15,12679,1656,3572,241,LSharp_Nothing_SepSeq,1254299508
model1.dot,true,13,35,15,13104,1478,9962,651,LSharp_Nothing_SepSeq,-1055181035
model1.dot,true,13,35,15,12607,1639,10730,698,LSharp_Nothing_SepSeq,-606899472
model1.dot,true,14,35,15,12970,1631,8634,565,LSharp_Nothing_SepSeq,-1829691383
model1.dot,true,14,35,15,13070,1657,7597,463,LSharp_Nothing_SepSeq,-1359080239
model1.dot,true,14,35,15,14255,1644,17714,1163,LSharp_Nothing_SepSeq,-476690714
model1.dot,true,14,35,15,14024,1656,5508,313,LSharp_Nothing_SepSeq,-124656175
model1.dot,true,12,35,15,11782,1625,5629,374,LSharp_Nothing_SepSeq,-606614617
model1.dot,true,12,35,15,12413,1611,12553,846,LSharp_Nothing_SepSeq,-1384926802
model1.dot,true,14,35,15,10969,1589,10912,705,LSharp_Nothing_SepSeq,457981082
model1.dot,true,12,35,15,13849,1650,23412,1489,LSharp_Nothing_SepSeq,1162877860
model1.dot,true,14,35,15,11840,1654,6338,488,LSharp_Nothing_SepSeq,-419049881
model1.dot,true,11,35,15,12689,1592,2693,171,LSharp_Nothing_SepSeq,923082824
model1.dot,true,14,35,15,11113,1646,4565,315,LSharp_Nothing_SepSeq,1655053190
model1.dot,true,15,35,15,11388,1637,10737,639,LSharp_Nothing_SepSeq,45151044
model1.dot,true,14,35,15,12273,1650,8463,598,LSharp_Nothing_SepSeq,-740714679
TCP_Windows8_Server.dot,true,23,38,13,25858,2649,805513,45668,LSharp_Nothing_SepSeq,1681676626
TCP_Windows8_Server.dot,true,27,38,13,27135,2702,415438,24188,LSharp_Nothing_SepSeq,1636237319
TCP_Windows8_Server.dot,true,25,38,13,23228,2571,51798,3264,LSharp_Nothing_SepSeq,464814205
TCP_Windows8_Server.dot,true,26,38,13,23235,2685,780264,43896,LSharp_Nothing_SepSeq,-1808740116
TCP_Windows8_Server.dot,true,27,38,13,23980,2500,253868,13889,LSharp_Nothing_SepSeq,502971186
TCP_Windows8_Server.dot,true,26,38,13,27102,2567,373336,21638,LSharp_Nothing_SepSeq,-327569842
TCP_Windows8_Server.dot,true,22,38,13,23247,2536,499471,28173,LSharp_Nothing_SepSeq,-1115127932
TCP_Windows8_Server.dot,true,24,38,13,24709,2518,1024893,57505,LSharp_Nothing_SepSeq,-1800795286
TCP_Windows8_Server.dot,true,27,38,13,23275,2469,2482534,133888,LSharp_Nothing_SepSeq,1160851583
TCP_Windows8_Server.dot,true,24,38,13,23373,2500,156633,9207,LSharp_Nothing_SepSeq,695091175
TCP_Windows8_Server.dot,true,25,38,13,25727,2712,1094398,60160,LSharp_Nothing_SepSeq,232581320
TCP_Windows8_Server.dot,true,24,38,13,23194,2434,257667,15193,LSharp_Nothing_SepSeq,-255204708
TCP_Windows8_Server.dot,true,22,38,13,23784,2616,152697,9018,LSharp_Nothing_SepSeq,97780950
TCP_Windows8_Server.dot,true,22,38,13,23001,2642,189409,11162,LSharp_Nothing_SepSeq,29868601
TCP_Windows8_Server.dot,true,26,38,13,24217,2548,544979,31234,LSharp_Nothing_SepSeq,-995291470
TCP_Windows8_Server.dot,true,24,38,13,23274,2577,634698,35143,LSharp_Nothing_SepSeq,819783817
TCP_Windows8_Server.dot,true,22,38,13,24493,2641,102624,5930,LSharp_Nothing_SepSeq,-2088010935
TCP_Windows8_Server.dot,true,29,38,13,21966,2539,167979,9929,LSharp_Nothing_SepSeq,-1887829482
TCP_Windows8_Server.dot,true,27,38,13,25607,2655,422032,23804,LSharp_Nothing_SepSeq,827288266
TCP_Windows8_Server.dot,true,30,38,13,21317,2598,883887,48651,LSharp_Nothing_SepSeq,-563895650
TCP_Windows8_Server.dot,true,27,38,13,24566,2572,1098261,58531,LSharp_Nothing_SepSeq,913374945
TCP_Windows8_Server.dot,true,26,38,13,24418,2690,187563,10666,LSharp_Nothing_SepSeq,1315833051
TCP_Windows8_Server.dot,true,26,38,13,24173,2505,136695,8163,LSharp_Nothing_SepSeq,103300308
TCP_Windows8_Server.dot,true,30,38,13,25826,2596,420782,23852,LSharp_Nothing_SepSeq,-456916627
TCP_Windows8_Server.dot,true,26,38,13,24638,2612,175200,10459,LSharp_Nothing_SepSeq,192340147
TCP_Windows8_Server.dot,true,25,38,13,24927,2632,2382705,129147,LSharp_Nothing_SepSeq,-161285662
TCP_Windows8_Server.dot,true,24,38,13,23647,2722,74334,4538,LSharp_Nothing_SepSeq,-50773471
TCP_Windows8_Server.dot,true,25,38,13,22419,2474,876050,49012,LSharp_Nothing_SepSeq,1008272232
TCP_Windows8_Server.dot,true,30,38,13,26432,2697,326824,19037,LSharp_Nothing_SepSeq,-1797356291
TCP_Windows8_Server.dot,true,26,38,13,24617,2670,1163873,63743,LSharp_Nothing_SepSeq,345970882
TCP_Windows8_Server.dot,true,26,38,13,22771,2544,367179,20692,LSharp_Nothing_SepSeq,-1742137902
TCP_Windows8_Server.dot,true,31,38,13,20995,2527,718416,40003,LSharp_Nothing_SepSeq,-944082670
TCP_Windows8_Server.dot,true,28,38,13,25541,2564,887519,50166,LSharp_Nothing_SepSeq,-971177622
TCP_Windows8_Server.dot,true,23,38,13,25020,2698,58260,3442,LSharp_Nothing_SepSeq,-1475020959
TCP_Windows8_Server.dot,true,22,38,13,20868,2449,108626,6524,LSharp_Nothing_SepSeq,447055012
TCP_Windows8_Server.dot,true,27,38,13,23322,2524,957778,52173,LSharp_Nothing_SepSeq,294151083
TCP_Windows8_Server.dot,true,23,38,13,28407,2728,1655032,89782,LSharp_Nothing_SepSeq,-1579995921
TCP_Windows8_Server.dot,true,22,38,13,23589,2749,504691,28028,LSharp_Nothing_SepSeq,1762779950
TCP_Windows8_Server.dot,true,27,38,13,23528,2538,890568,49408,LSharp_Nothing_SepSeq,1933438769
TCP_Windows8_Server.dot,true,20,38,13,24582,2530,341848,20112,LSharp_Nothing_SepSeq,-830732780
TCP_Windows8_Server.dot,true,27,38,13,25348,2676,742799,41422,LSharp_Nothing_SepSeq,-456712969
TCP_Windows8_Server.dot,true,29,38,13,25278,2785,540333,30736,LSharp_Nothing_SepSeq,-173668900
TCP_Windows8_Server.dot,true,27,38,13,25910,2582,394742,22242,LSharp_Nothing_SepSeq,-946913891
TCP_Windows8_Server.dot,true,27,38,13,24515,2804,748418,41951,LSharp_Nothing_SepSeq,-684467239
TCP_Windows8_Server.dot,true,13,38,13,23192,2432,539659,30275,LSharp_Nothing_SepSeq,-745316290
TCP_Windows8_Server.dot,true,19,38,13,24581,2499,632409,35124,LSharp_Nothing_SepSeq,1041979909
TCP_Windows8_Server.dot,true,28,38,13,24747,2930,192044,11029,LSharp_Nothing_SepSeq,2091370600
TCP_Windows8_Server.dot,true,24,38,13,30670,2576,328055,18965,LSharp_Nothing_SepSeq,-668604737
TCP_Windows8_Server.dot,true,29,38,13,28544,2693,625659,34653,LSharp_Nothing_SepSeq,1430420390
TCP_Windows8_Server.dot,true,28,38,13,22703,2584,406747,23576,LSharp_Nothing_SepSeq,187081128
TCP_Windows8_Server.dot,true,28,38,13,23168,2517,1514869,83733,LSharp_Nothing_SepSeq,976750364
